"geneId"	"geneSymbol"	"diseaseId"	"diseaseName"	"score"	"NofPmids"	"NofSnps"	"source"	"randomgene"
6716	"SRD5A2"	"C0341787"	"Bifid scrotum"	0.2	0	0	"HPO"	5406
6716	"SRD5A2"	"C0431659"	"Hypoplasia of scrotum"	0.2	0	0	"HPO"	10982
6716	"SRD5A2"	"C0452148"	"Hypospadias, perineal"	0.2	0	0	"HPO"	10804
6716	"SRD5A2"	"C0520927"	"Decreased fertility"	0.2	0	0	"HPO"	8822
6716	"SRD5A2"	"C2677869"	"Hair shaft abnormalities"	0.2	0	0	"HPO"	7040
6716	"SRD5A2"	"C2931456"	"Prostate cancer, familial"	0.200274726784213	0	0	"ORPHANET"	6443
6716	"SRD5A2"	"C2937421"	"Prostatic Hyperplasia"	0.222640908534169	1	0	"CTD_human"	5498
6716	"SRD5A2"	"C4021823"	"Ambiguous genitalia, male"	0.2	0	0	"HPO"	10815
6716	"SRD5A2"	"C4021972"	"Urogenital sinus anomaly"	0.2	0	0	"HPO"	23384
6716	"SRD5A2"	"C4025823"	"Abnormality of the endocrine system"	0.2	0	0	"HPO"	1297
6718	"AKR1D1"	"C0005424"	"Biliary Tract Diseases"	0.2	0	0	"HPO"	2969
6718	"AKR1D1"	"C0008372"	"Intrahepatic Cholestasis"	0.2	0	0	"HPO"	3848
6718	"AKR1D1"	"C0018995"	"Hemochromatosis"	0.2	1	0	"CTD_human"	8867
6718	"AKR1D1"	"C0038238"	"Steatorrhea"	0.2	0	0	"HPO"	3105
6718	"AKR1D1"	"C0311468"	"Increased bilirubin level (finding)"	0.2	0	0	"HPO"	5122
6718	"AKR1D1"	"C0549613"	"BILIARY TRACT ABNORMALITY"	0.2	0	0	"HPO"	1282
6718	"AKR1D1"	"C0750857"	"Alkaline phosphatase serum increased"	0.2	0	0	"HPO"	9378
6718	"AKR1D1"	"C1855106"	"Neonatal onset"	0.2	0	0	"HPO"	2952
6718	"AKR1D1"	"C1859162"	"Neonatal cholestatic liver disease"	0.2	0	0	"HPO"	6535
6718	"AKR1D1"	"C2936476"	"Chronic Liver Failure"	0.2	0	0	"HPO"	1375
672	"BRCA1"	"C0006142"	"Malignant neoplasm of breast"	0.64	21	26	"ORPHANET;UNIPROT"	27086
672	"BRCA1"	"C0026636"	"Mouth Diseases"	0.2	1	0	"CTD_human"	10716
672	"BRCA1"	"C0031154"	"Peritonitis"	0.200274726784213	0	0	"HPO"	4645
672	"BRCA1"	"C0346153"	"Breast Cancer, Familial"	0.281803069160874	0	0	"ORPHANET"	9663
672	"BRCA1"	"C0376628"	"Chromosome Breakage"	0.204814057046576	1	0	"CTD_human"	3265
672	"BRCA1"	"C0677776"	"Hereditary Breast and Ovarian Cancer Syndrome"	0.462362980016374	2	203	"CTD_human;ORPHANET"	2218
672	"BRCA1"	"C0678222"	"Breast Carcinoma"	0.28	0	0	"HPO"	950
672	"BRCA1"	"C1140680"	"Malignant neoplasm of ovary"	0.36	1	6	"UNIPROT"	6833
672	"BRCA1"	"C2675520"	"BREAST-OVARIAN CANCER, FAMILIAL, SUSCEPTIBILITY TO, 2"	0.2	0	0	"ORPHANET"	4338
672	"BRCA1"	"C2676676"	"BREAST-OVARIAN CANCER, FAMILIAL, SUSCEPTIBILITY TO, 1"	0.6	1	1872	"CTD_human;ORPHANET;UNIPROT"	1824
672	"BRCA1"	"C2931038"	"Pancreatic carcinoma, familial"	0.200549453568426	0	0	"ORPHANET"	846
672	"BRCA1"	"C2931456"	"Prostate cancer, familial"	0.201648360705279	0	0	"ORPHANET"	51085
672	"BRCA1"	"C3150659"	"BREAST-OVARIAN CANCER, FAMILIAL, SUSCEPTIBILITY TO, 3"	0.2	0	0	"ORPHANET"	355
6722	"SRF"	"C0015923"	"Fetal Alcohol Syndrome"	0.2	2	0	"PSYGENET"	5396
6722	"SRF"	"C2985290"	"Fetal Alcohol Spectrum Disorders"	0.2	2	0	"PSYGENET"	1584
673	"BRAF"	"C0002448"	"Ameloblastoma"	0.201373633921065	1	0	"CTD_human"	5896
673	"BRAF"	"C0003492"	"Aortic coarctation"	0.2	0	0	"HPO"	28960
673	"BRAF"	"C0004114"	"Astrocytoma"	0.213092662352964	1	0	"CTD_human"	7421
673	"BRAF"	"C0006281"	"Congenital bronchogenic cyst"	0.2	0	0	"HPO"	4860
673	"BRAF"	"C0006384"	"Bundle-Branch Block"	0.2	0	0	"HPO"	5447
673	"BRAF"	"C0007120"	"Bronchioloalveolar Adenocarcinoma"	0.2	0	0	"HPO"	2317
673	"BRAF"	"C0009681"	"Anomalous pulmonary artery"	0.2	0	0	"HPO"	8195
673	"BRAF"	"C0010276"	"Craniopharyngioma"	0.401098907136852	1	0	"CTD_human;ORPHANET"	4137
673	"BRAF"	"C0014116"	"Endocardial Cushion Defects"	0.203846174978983	0	0	"HPO"	5727
673	"BRAF"	"C0015526"	"Factor XII Deficiency"	0.2	0	0	"HPO"	64711
673	"BRAF"	"C0016689"	"Freckles"	0.2	0	0	"HPO"	5075
673	"BRAF"	"C0018920"	"Hemangioma, Cavernous"	0.2	0	0	"HPO"	6597
673	"BRAF"	"C0019087"	"Hemorrhagic Disorders"	0.2	0	0	"HPO"	3054
673	"BRAF"	"C0020514"	"Hyperprolactinemia"	0.2	0	0	"HPO"	1303
673	"BRAF"	"C0022665"	"Kidney Neoplasm"	0.200824180352639	1	0	"CTD_human"	9241
673	"BRAF"	"C0023443"	"Hairy Cell Leukemia"	0.214560519563294	0	0	"ORPHANET"	1302
673	"BRAF"	"C0024236"	"Lymphedema"	0.2	0	0	"HPO"	4593
673	"BRAF"	"C0024305"	"Lymphoma, Non-Hodgkin"	0.202681755307501	3	3	"UNIPROT"	4247
673	"BRAF"	"C0028326"	"Noonan Syndrome"	0.408319992706716	1	3	"CTD_human;ORPHANET"	9131
673	"BRAF"	"C0030353"	"Papilledema"	0.2	0	0	"HPO"	5595
673	"BRAF"	"C0036651"	"Senile lentigo"	0.2	0	0	"HPO"	268
673	"BRAF"	"C0036920"	"Sezary Syndrome"	0.2	1	0	"CTD_human"	2131
673	"BRAF"	"C0037287"	"Skin nodule"	0.2	0	0	"HPO"	5728
673	"BRAF"	"C0039103"	"Synovitis"	0.2	0	0	"HPO"	8242
673	"BRAF"	"C0079773"	"Lymphoma, T-Cell, Cutaneous"	0.2	1	0	"CTD_human"	6338
673	"BRAF"	"C0152438"	"Sprengel deformity"	0.2	0	0	"HPO"	23414
673	"BRAF"	"C0158465"	"Acquired cubitus valgus"	0.2	0	0	"HPO"	2736
673	"BRAF"	"C0175704"	"LEOPARD Syndrome"	0.200549453568426	0	0	"ORPHANET"	4210
673	"BRAF"	"C0206620"	"Lymphangioma, Cystic"	0.2	0	0	"HPO"	23165
673	"BRAF"	"C0206686"	"Adrenocortical carcinoma"	0.200549453568426	1	0	"CTD_human"	10806
673	"BRAF"	"C0206729"	"Neurofibrosarcoma"	0.2	0	0	"HPO"	412
673	"BRAF"	"C0206754"	"Neuroendocrine Tumors"	0.200824180352639	1	0	"CTD_human"	6899
673	"BRAF"	"C0221184"	"Bitemporal Hemianopia"	0.2	0	0	"HPO"	6017
673	"BRAF"	"C0221204"	"Lytic lesion"	0.2	0	0	"HPO"	4952
673	"BRAF"	"C0238397"	"Pulmonary artery stenosis"	0.2	0	0	"HPO"	51204
673	"BRAF"	"C0238463"	"Papillary thyroid carcinoma"	0.564814057046576	1	1	"CTD_human;ORPHANET"	25978
673	"BRAF"	"C0240278"	"Lymphatic obstruction"	0.2	0	0	"HPO"	55131
673	"BRAF"	"C0240953"	"Winged scapula"	0.2	0	0	"HPO"	1769
673	"BRAF"	"C0241074"	"Skin hyperelastic"	0.2	0	0	"HPO"	2697
673	"BRAF"	"C0263490"	"Brittle hair"	0.2	0	0	"HPO"	2703
673	"BRAF"	"C0266061"	"Open Bite"	0.2	0	0	"HPO"	5993
673	"BRAF"	"C0277959"	"Coarse hair"	0.2	0	0	"HPO"	5624
673	"BRAF"	"C0334583"	"Pilocytic Astrocytoma"	0.217857240973852	0	0	"ORPHANET"	55343
673	"BRAF"	"C0342422"	"Pituitary gland enlarged"	0.2	0	0	"HPO"	2263
673	"BRAF"	"C0398639"	"Amegakaryocytic thrombocytopenia"	0.2	0	0	"HPO"	3257
673	"BRAF"	"C0431448"	"Absent eyebrow"	0.2	0	0	"HPO"	2736
673	"BRAF"	"C0432103"	"Submucous cleft of hard palate"	0.2	0	0	"HPO"	6334
673	"BRAF"	"C0432333"	"Abnormal dermatoglyphic pattern"	0.2	0	0	"HPO"	356
673	"BRAF"	"C0520927"	"Decreased fertility"	0.2	0	0	"HPO"	3891
673	"BRAF"	"C0558165"	"Curly hair (finding)"	0.2	0	0	"HPO"	4000
673	"BRAF"	"C0578682"	"Madarosis of eyebrow"	0.2	0	0	"HPO"	3425
673	"BRAF"	"C0587248"	"Costello syndrome (disorder)"	0.201098907136852	1	0	"CTD_human"	26160
673	"BRAF"	"C0596263"	"Carcinogenesis"	0.232967214105572	1	0	"CTD_human"	3239
673	"BRAF"	"C0684249"	"Carcinoma of lung"	0.206593442821114	3	2	"UNIPROT"	2074
673	"BRAF"	"C0687720"	"Central Diabetes Insipidus"	0.200274726784213	0	0	"HPO"	860
673	"BRAF"	"C0751690"	"Malignant Peripheral Nerve Sheath Tumor"	0.201648360705279	0	0	"HPO"	2304
673	"BRAF"	"C0854021"	"Visual field tests abnormal"	0.2	0	0	"HPO"	2954
673	"BRAF"	"C0855740"	"Abnormal platelet function"	0.2	0	0	"HPO"	3852
673	"BRAF"	"C0920269"	"Microsatellite Instability"	0.233698399326032	1	0	"CTD_human"	3458
673	"BRAF"	"C0948387"	"Secondary Adrenal Insufficiency"	0.2	0	0	"HPO"	54862
673	"BRAF"	"C1275081"	"Cardio-facio-cutaneous syndrome"	0.686868169605328	6	34	"CTD_human;ORPHANET;UNIPROT"	3559
673	"BRAF"	"C1328931"	"Multiple lentigines"	0.2	0	0	"HPO"	3043
673	"BRAF"	"C1389016"	"ATRIOVENTRICULAR CANAL DEFECT"	0.2	0	0	"HPO"	2074
673	"BRAF"	"C1527249"	"Colorectal Cancer"	0.36	8	5	"UNIPROT"	1896
673	"BRAF"	"C1829460"	"Tongue thrusting"	0.2	0	0	"HPO"	2760
673	"BRAF"	"C1832348"	"Slow-growing hair"	0.2	0	0	"HPO"	5961
673	"BRAF"	"C1834124"	"Shield chest"	0.2	0	0	"HPO"	5663
673	"BRAF"	"C1835157"	"Partial to total absence of eyelashes"	0.2	0	0	"HPO"	445
673	"BRAF"	"C1835229"	"Onset of lymphedema around puberty"	0.2	0	0	"HPO"	547
673	"BRAF"	"C1836940"	"Excess nuchal skin"	0.2	0	0	"HPO"	10479
673	"BRAF"	"C1837404"	"High, narrow palate"	0.2	0	0	"HPO"	5573
673	"BRAF"	"C1837732"	"Thickened helices"	0.2	0	0	"HPO"	5327
673	"BRAF"	"C1839248"	"Broad chest"	0.2	0	0	"HPO"	58484
673	"BRAF"	"C1839797"	"Deep philtrum"	0.2	0	0	"HPO"	4072
673	"BRAF"	"C1843005"	"Absent eyelashes"	0.2	0	0	"HPO"	1027
673	"BRAF"	"C1844577"	"Hyperextensible digits"	0.2	0	0	"HPO"	5189
673	"BRAF"	"C1846821"	"Coagulation abnormalities"	0.2	0	0	"HPO"	9935
673	"BRAF"	"C1848765"	"Sparse/absent eyebrows"	0.2	0	0	"HPO"	624
673	"BRAF"	"C1849075"	"Relative macrocephaly"	0.2	0	0	"HPO"	4313
673	"BRAF"	"C1849172"	"Frontal lobe hypoplasia"	0.2	0	0	"HPO"	6647
673	"BRAF"	"C1849340"	"Long palpebral fissure"	0.2	0	0	"HPO"	2811
673	"BRAF"	"C1849677"	"Numerous nevi"	0.2	0	0	"HPO"	6868
673	"BRAF"	"C1851868"	"Reduced tensile strength of hair"	0.2	0	0	"HPO"	5190
673	"BRAF"	"C1853141"	"Slow decrease in visual acuity"	0.2	0	0	"HPO"	2263
673	"BRAF"	"C1854418"	"Biparietal narrowing"	0.2	0	0	"HPO"	7319
673	"BRAF"	"C1857539"	"Deep palmar crease"	0.2	0	0	"HPO"	8890
673	"BRAF"	"C1861866"	"Hypoplasia or absence of the corpus callosum"	0.2	0	0	"HPO"	11141
673	"BRAF"	"C1861975"	"Cafe au lait spots, multiple"	0.2	0	0	"HPO"	5551
673	"BRAF"	"C1862855"	"Sparse to absent eyelashes"	0.2	0	0	"HPO"	2296
673	"BRAF"	"C1864795"	"Pectus carinatum superiorly"	0.2	0	0	"HPO"	116
673	"BRAF"	"C1864796"	"Pectus excavatum inferiorly"	0.2	0	0	"HPO"	54332
673	"BRAF"	"C1970705"	"Fragile hair"	0.2	0	0	"HPO"	7415
673	"BRAF"	"C2266639"	"Absence of eyebrows"	0.2	0	0	"HPO"	3209
673	"BRAF"	"C2676026"	"Optic nerve dysplasia"	0.2	0	0	"HPO"	1277
673	"BRAF"	"C2830004"	"Somnolence"	0.2	0	0	"HPO"	2245
673	"BRAF"	"C3164374"	"Abnormality of pulmonary valve"	0.2	0	0	"HPO"	1414
673	"BRAF"	"C3164445"	"Abnormality of aortic valve"	0.2	0	0	"HPO"	55172
673	"BRAF"	"C3278981"	"Decreased visual acuity, slowly progressive"	0.2	0	0	"HPO"	3892
673	"BRAF"	"C3489733"	"Oculomotor apraxia"	0.2	0	0	"HPO"	55129
673	"BRAF"	"C3551426"	"Dystrophic fingernails"	0.2	0	0	"HPO"	6335
673	"BRAF"	"C3551430"	"Sparse or absent eyebrows"	0.2	0	0	"HPO"	148
673	"BRAF"	"C3551431"	"Sparse or absent eyelashes"	0.2	0	0	"HPO"	2033
673	"BRAF"	"C3665349"	"Secondary hypothyroidism"	0.2	0	0	"HPO"	7273
673	"BRAF"	"C4020861"	"Depressed philtrum"	0.2	0	0	"HPO"	4803
673	"BRAF"	"C4020886"	"Defective or absent horizontal voluntary eye movements"	0.2	0	0	"HPO"	2737
673	"BRAF"	"C4020894"	"Submucous clefting"	0.2	0	0	"HPO"	2317
673	"BRAF"	"C4020962"	"Enlarged thorax"	0.2	0	0	"HPO"	50
673	"BRAF"	"C4021095"	"Abnormal hypothalamus morphology"	0.2	0	0	"HPO"	2316
673	"BRAF"	"C4021242"	"Hypoplasia of the zygomatic bone"	0.2	0	0	"HPO"	5648
673	"BRAF"	"C4021250"	"Intracranial cystic lesion"	0.2	0	0	"HPO"	28234
673	"BRAF"	"C4021533"	"Severe sensorineural hearing impairment"	0.2	0	0	"HPO"	23209
673	"BRAF"	"C4021956"	"Aplasia/Hypoplasia of the eyebrow"	0.2	0	0	"HPO"	7249
673	"BRAF"	"C4023205"	"Neoplasm of the anterior pituitary"	0.2	0	0	"HPO"	2077
673	"BRAF"	"C4023397"	"Abnormal hair quantity"	0.2	0	0	"HPO"	2706
673	"BRAF"	"C4023909"	"Aplasia/Hypoplasia of the abdominal wall musculature"	0.2	0	0	"HPO"	2316
673	"BRAF"	"C4024220"	"Hypomelanotic macule"	0.2	0	0	"HPO"	4582
673	"BRAF"	"C4024692"	"Reduced factor XIII activity"	0.2	0	0	"HPO"	801
673	"BRAF"	"C4024760"	"Progressive visual field defects"	0.2	0	0	"HPO"	51010
673	"BRAF"	"C4024878"	"Generalized hyperpigmentation"	0.2	0	0	"HPO"	9782
673	"BRAF"	"C4024890"	"Excessive wrinkled skin"	0.2	0	0	"HPO"	2255
673	"BRAF"	"C4025662"	"Abnormality of the ulna"	0.2	0	0	"HPO"	9451
673	"BRAF"	"C4025749"	"Abnormality of the spleen"	0.2	0	0	"HPO"	7297
673	"BRAF"	"C4025759"	"Abnormality of the mitral valve"	0.2	0	0	"HPO"	1513
673	"BRAF"	"C4072834"	"Rough hair texture"	0.2	0	0	"HPO"	2752
673	"BRAF"	"C4072837"	"Fractured hair"	0.2	0	0	"HPO"	675
673	"BRAF"	"C4072849"	"Scapular weakness"	0.2	0	0	"HPO"	673
673	"BRAF"	"C4072879"	"Small cheekbone"	0.2	0	0	"HPO"	3207
673	"BRAF"	"C4280269"	"Noncancerous mole"	0.2	0	0	"HPO"	5889
673	"BRAF"	"C4280368"	"Hypotrophic cheekbone"	0.2	0	0	"HPO"	9150
673	"BRAF"	"C4280369"	"Flattening of the zygomatic bone"	0.2	0	0	"HPO"	11152
673	"BRAF"	"C4280370"	"Depressed cheekbone"	0.2	0	0	"HPO"	1356
673	"BRAF"	"C4280532"	"Decreased width of the skull"	0.2	0	0	"HPO"	3728
673	"BRAF"	"C4280581"	"Aplasia of eyebrows"	0.2	0	0	"HPO"	3845
673	"BRAF"	"C4280582"	"Agenesis of eyebrows"	0.2	0	0	"HPO"	23418
673	"BRAF"	"C4280626"	"Aplasia of eyelashes"	0.2	0	0	"HPO"	8985
673	"BRAF"	"C4280627"	"Failure of development of eyelashes"	0.2	0	0	"HPO"	1278
6731	"SRP72"	"C0002874"	"Aplastic Anemia"	0.2	0	0	"HPO"	6389
6731	"SRP72"	"C1851971"	"Hypoplastic myelodysplasia"	0.2	0	0	"HPO"	5449
6731	"SRP72"	"C1855710"	"Bone marrow hypocellularity"	0.2	0	0	"HPO"	6584
6736	"SRY"	"C0004509"	"Azoospermia"	0.200549453568426	0	0	"HPO"	2773
6736	"SRY"	"C0018051"	"Gonadal Dysgenesis"	0.218088901626113	0	0	"HPO"	8891
6736	"SRY"	"C0018054"	"Gonadal Dysgenesis, 46,XY"	0.208776901717502	1	0	"CTD_human"	51816
6736	"SRY"	"C0018055"	"Gonadal Dysgenesis, Mixed"	0.201648360705279	0	0	"HPO"	79823
6736	"SRY"	"C0151639"	"Decreased fertility in females"	0.2	0	0	"HPO"	30813
6736	"SRY"	"C0151721"	"Testicular hypogonadism"	0.200274726784213	0	0	"HPO"	841
6736	"SRY"	"C0238395"	"Male Pseudohermaphroditism"	0.2	0	0	"HPO"	26137
6736	"SRY"	"C0241011"	"Low serum estradiol levels"	0.2	0	0	"HPO"	4644
6736	"SRY"	"C0266361"	"True Hermaphroditism (disorder)"	0.206043989252688	0	0	"HPO"	2688
6736	"SRY"	"C0266362"	"Ambiguous Genitalia"	0.20357144819477	0	0	"HPO"	27019
6736	"SRY"	"C0266371"	"Streak ovary"	0.2	0	0	"HPO"	3239
6736	"SRY"	"C0266383"	"Uterine Anomalies"	0.2	0	0	"HPO"	4313
6736	"SRY"	"C0266427"	"Testicular regression syndrome"	0.200274726784213	0	0	"HPO"	4221
6736	"SRY"	"C0302885"	"Testicular dysgenesis"	0.2	0	0	"HPO"	930
6736	"SRY"	"C0341787"	"Bifid scrotum"	0.2	0	0	"HPO"	7124
6736	"SRY"	"C0345309"	"Hypoplasia of vagina"	0.2	0	0	"HPO"	9820
6736	"SRY"	"C0431659"	"Hypoplasia of scrotum"	0.2	0	0	"HPO"	51364
6736	"SRY"	"C0431663"	"Bilateral Cryptorchidism"	0.2	0	0	"HPO"	3149
6736	"SRY"	"C0431664"	"Unilateral Cryptorchidism"	0.2	0	0	"HPO"	1824
6736	"SRY"	"C0432475"	"XX males"	0.210164891015885	0	0	"ORPHANET"	5657
6736	"SRY"	"C0452147"	"Hypospadias, penoscrotal"	0.2	0	0	"HPO"	25886
6736	"SRY"	"C0520927"	"Decreased fertility"	0.2	0	0	"HPO"	6275
6736	"SRY"	"C0687149"	"Pure gonadal dysgenesis"	0.203846174978983	0	0	"HPO"	9244
6736	"SRY"	"C1136382"	"Sclerocystic Ovaries"	0.2	0	0	"HPO"	23534
6736	"SRY"	"C1442988"	"Rudimentary vagina"	0.2	0	0	"HPO"	6391
6736	"SRY"	"C1848178"	"Female external genitalia in males"	0.2	0	0	"HPO"	54
6736	"SRY"	"C1850663"	"Muscle hypertrophy of the lower extremities"	0.2	0	0	"HPO"	10683
6736	"SRY"	"C1858573"	"Sparse pubic hair"	0.2	0	0	"HPO"	4000
6736	"SRY"	"C1858574"	"Sparse axillary hair"	0.2	0	0	"HPO"	4613
6736	"SRY"	"C1859980"	"Ambiguous genitalia due to virilization"	0.2	0	0	"HPO"	2643
6736	"SRY"	"C1860121"	"Decreased testosterone in males"	0.2	0	0	"HPO"	55636
6736	"SRY"	"C1862265"	"Elevated gonadotropins"	0.2	0	0	"HPO"	3815
6736	"SRY"	"C2748895"	"Ovotesticular Disorders of Sex Development"	0.405205453522732	0	0	"CTD_human;ORPHANET"	23729
6736	"SRY"	"C2936419"	"46, XX Testicular Disorders of Sex Development"	0.203846174978983	0	0	"ORPHANET"	1415
6736	"SRY"	"C2936694"	"Swyer Syndrome"	0.206527930286485	0	0	"ORPHANET"	9968
6736	"SRY"	"C4021550"	"Elevated follicle stimulating hormone"	0.2	0	0	"HPO"	2896
6736	"SRY"	"C4021551"	"Absence of secondary sex characteristics"	0.2	0	0	"HPO"	3674
6736	"SRY"	"C4021822"	"Abnormality of female external genitalia"	0.2	0	0	"HPO"	2121
6736	"SRY"	"C4021823"	"Ambiguous genitalia, male"	0.2	0	0	"HPO"	1280
6736	"SRY"	"C4021972"	"Urogenital sinus anomaly"	0.2	0	0	"HPO"	6622
6736	"SRY"	"C4022707"	"Abnormal scrotal rugation"	0.2	0	0	"HPO"	2033
6736	"SRY"	"C4022995"	"Sex reversal"	0.2	0	0	"HPO"	3592
6736	"SRY"	"C4022996"	"Abnormal sex determination"	0.2	0	0	"HPO"	3853
6736	"SRY"	"C4023101"	"Elevated luteinizing hormone"	0.2	0	0	"HPO"	26191
6736	"SRY"	"C4025891"	"Ambiguous genitalia, female"	0.2	0	0	"HPO"	2627
6736	"SRY"	"C4025892"	"Abnormality of the labia"	0.2	0	0	"HPO"	3481
6736	"SRY"	"C4025895"	"Abnormality of the scrotum"	0.2	0	0	"HPO"	25836
6736	"SRY"	"C4025899"	"Abnormality of male internal genitalia"	0.2	0	0	"HPO"	5159
6748	"SSR4"	"C1837899"	"Isoelectric focusing of serum transferrin consistent with CDG type I"	0.2	0	0	"HPO"	4487
6748	"SSR4"	"C1844813"	"Widely spaced teeth"	0.2	0	0	"HPO"	3593
675	"BRCA2"	"C0006142"	"Malignant neoplasm of breast"	0.64	16	16	"ORPHANET;UNIPROT"	23600
675	"BRCA2"	"C0014850"	"Esophageal Atresia"	0.2	0	0	"HPO"	5618
675	"BRCA2"	"C0015625"	"Fanconi Anemia"	0.43040044975839	0	0	"CTD_human;ORPHANET"	3569
675	"BRCA2"	"C0027708"	"Nephroblastoma"	0.402956482091714	0	0	"CTD_human;HPO"	25793
675	"BRCA2"	"C0206720"	"Squamous Cell Neoplasms"	0.2	1	0	"CTD_human"	10483
675	"BRCA2"	"C0272027"	"Pyridoxine-responsive sideroblastic anemia"	0.2	0	0	"HPO"	4000
675	"BRCA2"	"C0346153"	"Breast Cancer, Familial"	0.257627112150121	0	0	"ORPHANET"	7428
675	"BRCA2"	"C0376628"	"Chromosome Breakage"	0.202407028523288	0	0	"HPO"	6658
675	"BRCA2"	"C0677776"	"Hereditary Breast and Ovarian Cancer Syndrome"	0.434340848026638	1	289	"CTD_human;ORPHANET"	1302
675	"BRCA2"	"C1859424"	"Increased chromosomal breakage"	0.2	0	0	"HPO"	2629
675	"BRCA2"	"C1860236"	"Irregular hyperpigmentation"	0.2	0	0	"HPO"	6899
675	"BRCA2"	"C2675520"	"BREAST-OVARIAN CANCER, FAMILIAL, SUSCEPTIBILITY TO, 2"	0.4	0	0	"CTD_human;ORPHANET"	25793
675	"BRCA2"	"C2676676"	"BREAST-OVARIAN CANCER, FAMILIAL, SUSCEPTIBILITY TO, 1"	0.2	0	0	"ORPHANET"	3651
675	"BRCA2"	"C2749463"	"Radial aplasia/hypoplasia"	0.2	0	0	"HPO"	6905
675	"BRCA2"	"C2931038"	"Pancreatic carcinoma, familial"	0.20357144819477	0	0	"ORPHANET"	4214
675	"BRCA2"	"C2931456"	"Prostate cancer, familial"	0.201923087489492	0	0	"ORPHANET"	2261
675	"BRCA2"	"C3150659"	"BREAST-OVARIAN CANCER, FAMILIAL, SUSCEPTIBILITY TO, 3"	0.2	0	0	"ORPHANET"	547
675	"BRCA2"	"C4021737"	"Chromosomal breakage induced by crosslinking agents"	0.2	0	0	"HPO"	7849
675	"BRCA2"	"C4024780"	"Almond-shaped eyes"	0.2	0	0	"HPO"	2621
6750	"SST"	"C0004763"	"Barrett Esophagus"	0.200274726784213	1	0	"CTD_human"	5830
6750	"SST"	"C0011993"	"Vipoma"	0.2	1	0	"CTD_human"	182
6750	"SST"	"C0020621"	"Hypokalemia"	0.2	1	0	"CTD_human"	8216
6750	"SST"	"C0022116"	"Ischemia"	0.2	1	0	"CTD_human"	23169
6750	"SST"	"C0026766"	"Multiple Organ Failure"	0.2	1	0	"CTD_human"	207
6750	"SST"	"C0036337"	"Schizoaffective Disorder"	0.200549453568426	1	0	"PSYGENET"	4128
6751	"SSTR1"	"C0206754"	"Neuroendocrine Tumors"	0.200274726784213	1	0	"CTD_human"	1311
6752	"SSTR2"	"C0206754"	"Neuroendocrine Tumors"	0.207388912419119	1	0	"CTD_human"	85358
6753	"SSTR3"	"C0206754"	"Neuroendocrine Tumors"	0.200274726784213	1	0	"CTD_human"	4747
6755	"SSTR5"	"C0346302"	"Growth Hormone-Secreting Pituitary Adenoma"	0.200824180352639	0	0	"CTD_human"	1832
6756	"SSX1"	"C0039101"	"synovial sarcoma"	0.630957994352177	1	0	"CTD_human;HPO;ORPHANET"	5009
6757	"SSX2"	"C0039101"	"synovial sarcoma"	0.647759394321128	1	0	"CTD_human;HPO;ORPHANET"	6295
6760	"SS18"	"C0039101"	"synovial sarcoma"	0.452704476436963	1	0	"CTD_human;ORPHANET"	5213
6768	"ST14"	"C0020678"	"Hypotrichosis"	0.208748190962867	0	0	"HPO"	3030
6768	"ST14"	"C0265962"	"Ichthyosis linearis circumflexa"	0.2	1	0	"CTD_human"	5159
6770	"STAR"	"C0001627"	"Congenital adrenal hyperplasia"	0.207692349957967	0	0	"HPO"	5192
6770	"STAR"	"C0302280"	"Adrenogenital Syndrome"	0.2	0	0	"HPO"	3783
6770	"STAR"	"C0342474"	"Lipoid congenital adrenal hyperplasia"	0.483846174978983	5	12	"CTD_human;UNIPROT"	3417
6770	"STAR"	"C1846347"	"Renal salt wasting"	0.2	0	0	"HPO"	55729
6770	"STAR"	"C1859974"	"GLUCOCORTICOID DEFICIENCY 1"	0.2	0	0	"ORPHANET"	1535
6772	"STAT1"	"C0002880"	"Autoimmune hemolytic anemia"	0.2	0	0	"HPO"	6928
6772	"STAT1"	"C0006845"	"Candidiasis, Chronic Mucocutaneous"	0.405219808900049	1	0	"CTD_human;HPO"	8398
6772	"STAT1"	"C0014356"	"Enterocolitis"	0.2	0	0	"HPO"	9049
6772	"STAT1"	"C0019214"	"Hepatosplenomegaly"	0.2	0	0	"HPO"	94
6772	"STAT1"	"C0020545"	"Hypertension, Renovascular"	0.2	0	0	"HPO"	4255
6772	"STAT1"	"C0026919"	"Mycobacterium Infections, Nontuberculous"	0.2	0	0	"CTD_human"	1789
6772	"STAT1"	"C0035067"	"Renal Artery Stenosis"	0.2	0	0	"HPO"	55704
6772	"STAT1"	"C0040147"	"Thyroiditis"	0.2	0	0	"HPO"	4621
6772	"STAT1"	"C0267456"	"Villous atrophy of intestine"	0.2	0	0	"HPO"	26119
6772	"STAT1"	"C0276226"	"Herpes encephalitis"	0.200824180352639	0	0	"HPO"	9210
6772	"STAT1"	"C0554101"	"Villous atrophy"	0.2	0	0	"HPO"	23426
6772	"STAT1"	"C0581381"	"Recurrent upper respiratory tract infection"	0.2	0	0	"HPO"	5447
6772	"STAT1"	"C0700502"	"Acquired hypothyroidism"	0.2	0	0	"HPO"	7200
6772	"STAT1"	"C0751003"	"Brain Aneurysm"	0.2	0	0	"HPO"	6628
6772	"STAT1"	"C1290398"	"Cerebral arterial aneurysm"	0.2	0	0	"HPO"	5119
